condition,rating,idea_id,from_ego_id,for_alter_id
notrecommended,3,14721_6,ego_trt_96,alt_34
notrecommended,3,14720_6,ego_trt_96,alt_34
recommended,1,12403_5,ego_trt_81,alt_49
recommended,1,12402_5,ego_trt_81,alt_49
recommended,1,12401_5,ego_trt_81,alt_49
recommended,1,12400_5,ego_trt_81,alt_49
recommended,1,12399_5,ego_trt_81,alt_49
recommended,1,12398_5,ego_trt_81,alt_49
notrecommended,1,12363_5,ego_trt_81,alt_35
notrecommended,1,12362_5,ego_trt_81,alt_35
notrecommended,1,12361_5,ego_trt_81,alt_35
notrecommended,1,12360_5,ego_trt_81,alt_35
notrecommended,1,12359_5,ego_trt_81,alt_35
notrecommended,1,12358_5,ego_trt_81,alt_35
notrecommended,5,12323_5,ego_trt_81,alt_60
notrecommended,5,12322_5,ego_trt_81,alt_60
notrecommended,5,12321_5,ego_trt_81,alt_60
notrecommended,5,12320_5,ego_trt_81,alt_60
notrecommended,5,12319_5,ego_trt_81,alt_60
notrecommended,5,12318_5,ego_trt_81,alt_60
notrecommended,5,12283_5,ego_trt_81,alt_50
notrecommended,5,12282_5,ego_trt_81,alt_50
notrecommended,5,12281_5,ego_trt_81,alt_50
notrecommended,5,12280_5,ego_trt_81,alt_50
notrecommended,5,12279_5,ego_trt_81,alt_50
notrecommended,5,12278_5,ego_trt_81,alt_50
notrecommended,5,12243_5,ego_trt_81,alt_3
notrecommended,5,12242_5,ego_trt_81,alt_3
notrecommended,2,12241_5,ego_trt_81,alt_3
notrecommended,3,12240_5,ego_trt_81,alt_3
notrecommended,1,12239_5,ego_trt_81,alt_3
notrecommended,3,12238_5,ego_trt_81,alt_3
recommended,1,12203_5,ego_trt_81,alt_39
recommended,1,12202_5,ego_trt_81,alt_39
recommended,1,12201_5,ego_trt_81,alt_39
recommended,1,12200_5,ego_trt_81,alt_39
recommended,1,12199_5,ego_trt_81,alt_39
recommended,1,12198_5,ego_trt_81,alt_39
recommended,4,5845_3,ego_trt_45,alt_20
recommended,2,5844_3,ego_trt_45,alt_20
recommended,2,5843_3,ego_trt_45,alt_20
recommended,5,5842_3,ego_trt_45,alt_20
recommended,1,5841_3,ego_trt_45,alt_20
recommended,1,5840_3,ego_trt_45,alt_20
recommended,1,5805_3,ego_trt_45,alt_24
recommended,5,5804_3,ego_trt_45,alt_24
recommended,2,5803_3,ego_trt_45,alt_24
recommended,4,5802_3,ego_trt_45,alt_24
recommended,1,5801_3,ego_trt_45,alt_24
recommended,1,5800_3,ego_trt_45,alt_24
notrecommended,3,5765_3,ego_trt_45,alt_38
notrecommended,2,5764_3,ego_trt_45,alt_38
notrecommended,2,5763_3,ego_trt_45,alt_38
notrecommended,2,5762_3,ego_trt_45,alt_38
notrecommended,1,5761_3,ego_trt_45,alt_38
notrecommended,2,5760_3,ego_trt_45,alt_38
notrecommended,1,5725_3,ego_trt_45,alt_31
notrecommended,5,5724_3,ego_trt_45,alt_31
notrecommended,5,5723_3,ego_trt_45,alt_31
notrecommended,5,5722_3,ego_trt_45,alt_31
notrecommended,5,5721_3,ego_trt_45,alt_31
notrecommended,5,5720_3,ego_trt_45,alt_31
notrecommended,4,5685_3,ego_trt_45,alt_57
notrecommended,1,5684_3,ego_trt_45,alt_57
notrecommended,3,5683_3,ego_trt_45,alt_57
notrecommended,2,5682_3,ego_trt_45,alt_57
notrecommended,2,5681_3,ego_trt_45,alt_57
notrecommended,1,5680_3,ego_trt_45,alt_57
notrecommended,2,5645_3,ego_trt_45,alt_52
notrecommended,4,5644_3,ego_trt_45,alt_52
notrecommended,3,5643_3,ego_trt_45,alt_52
notrecommended,1,5642_3,ego_trt_45,alt_52
notrecommended,1,5641_3,ego_trt_45,alt_52
notrecommended,1,5640_3,ego_trt_45,alt_52
recommended,2,3073_2,ego_trt_21,alt_51
recommended,3,3072_2,ego_trt_21,alt_51
recommended,3,3071_2,ego_trt_21,alt_51
recommended,4,3070_2,ego_trt_21,alt_51
recommended,5,3069_2,ego_trt_21,alt_51
recommended,2,3068_2,ego_trt_21,alt_51
notrecommended,5,3113_2,ego_trt_21,alt_14
notrecommended,5,3112_2,ego_trt_21,alt_14
notrecommended,5,3111_2,ego_trt_21,alt_14
notrecommended,5,3110_2,ego_trt_21,alt_14
notrecommended,5,3109_2,ego_trt_21,alt_14
notrecommended,5,3108_2,ego_trt_21,alt_14
notrecommended,5,3032_2,ego_trt_21,alt_8
notrecommended,5,3031_2,ego_trt_21,alt_8
notrecommended,5,3030_2,ego_trt_21,alt_8
notrecommended,5,3029_2,ego_trt_21,alt_8
recommended,5,2993_2,ego_trt_21,alt_4
recommended,5,2992_2,ego_trt_21,alt_4
recommended,5,2990_2,ego_trt_21,alt_4
recommended,4,2989_2,ego_trt_21,alt_4
recommended,1,2988_2,ego_trt_21,alt_4
notrecommended,5,2919_2,ego_trt_21,alt_21
notrecommended,3,2918_2,ego_trt_21,alt_21
notrecommended,5,2917_2,ego_trt_21,alt_21
notrecommended,5,2916_2,ego_trt_21,alt_21
notrecommended,1,2915_2,ego_trt_21,alt_21
notrecommended,1,2914_2,ego_trt_21,alt_21
notrecommended,5,2953_2,ego_trt_21,alt_22
notrecommended,5,2952_2,ego_trt_21,alt_22
notrecommended,5,2951_2,ego_trt_21,alt_22
notrecommended,5,2950_2,ego_trt_21,alt_22
notrecommended,5,2949_2,ego_trt_21,alt_22
notrecommended,5,2948_2,ego_trt_21,alt_22
notrecommended,4,14949_6,ego_trt_95,alt_48
notrecommended,1,14948_6,ego_trt_95,alt_48
notrecommended,4,14947_6,ego_trt_95,alt_48
notrecommended,2,14946_6,ego_trt_95,alt_48
notrecommended,4,14945_6,ego_trt_95,alt_48
notrecommended,2,14944_6,ego_trt_95,alt_48
recommended,1,14909_6,ego_trt_95,alt_45
recommended,2,14908_6,ego_trt_95,alt_45
recommended,2,14907_6,ego_trt_95,alt_45
recommended,3,14906_6,ego_trt_95,alt_45
recommended,5,14905_6,ego_trt_95,alt_45
recommended,5,14904_6,ego_trt_95,alt_45
notrecommended,3,14869_6,ego_trt_95,alt_5
notrecommended,5,14868_6,ego_trt_95,alt_5
notrecommended,5,14867_6,ego_trt_95,alt_5
notrecommended,2,14866_6,ego_trt_95,alt_5
notrecommended,4,14865_6,ego_trt_95,alt_5
notrecommended,5,14864_6,ego_trt_95,alt_5
notrecommended,1,14829_6,ego_trt_95,alt_53
notrecommended,2,14828_6,ego_trt_95,alt_53
notrecommended,5,14827_6,ego_trt_95,alt_53
notrecommended,5,14826_6,ego_trt_95,alt_53
notrecommended,4,14824_6,ego_trt_95,alt_53
notrecommended,3,14789_6,ego_trt_95,alt_10
notrecommended,5,14788_6,ego_trt_95,alt_10
notrecommended,2,14787_6,ego_trt_95,alt_10
notrecommended,3,14786_6,ego_trt_95,alt_10
notrecommended,5,14785_6,ego_trt_95,alt_10
notrecommended,4,14784_6,ego_trt_95,alt_10
recommended,5,14749_6,ego_trt_95,alt_34
recommended,3,14747_6,ego_trt_95,alt_34
recommended,2,14746_6,ego_trt_95,alt_34
recommended,5,14745_6,ego_trt_95,alt_34
recommended,3,14744_6,ego_trt_95,alt_34
notrecommended,4,9013_4,ego_trt_69,alt_32
notrecommended,4,9012_4,ego_trt_69,alt_32
notrecommended,4,9011_4,ego_trt_69,alt_32
notrecommended,1,9010_4,ego_trt_69,alt_32
notrecommended,3,9009_4,ego_trt_69,alt_32
notrecommended,3,9008_4,ego_trt_69,alt_32
recommended,5,8973_4,ego_trt_69,alt_47
recommended,4,8972_4,ego_trt_69,alt_47
recommended,4,8971_4,ego_trt_69,alt_47
recommended,3,8970_4,ego_trt_69,alt_47
recommended,5,8969_4,ego_trt_69,alt_47
recommended,5,8968_4,ego_trt_69,alt_47
recommended,4,8933_4,ego_trt_69,alt_44
recommended,4,8932_4,ego_trt_69,alt_44
recommended,3,8931_4,ego_trt_69,alt_44
recommended,5,8930_4,ego_trt_69,alt_44
recommended,5,8929_4,ego_trt_69,alt_44
recommended,5,8928_4,ego_trt_69,alt_44
notrecommended,1,8893_4,ego_trt_69,alt_17
notrecommended,3,8892_4,ego_trt_69,alt_17
notrecommended,1,8891_4,ego_trt_69,alt_17
notrecommended,5,8890_4,ego_trt_69,alt_17
notrecommended,3,8889_4,ego_trt_69,alt_17
notrecommended,3,8888_4,ego_trt_69,alt_17
notrecommended,3,8853_4,ego_trt_69,alt_27
notrecommended,3,8852_4,ego_trt_69,alt_27
notrecommended,3,8851_4,ego_trt_69,alt_27
notrecommended,4,8850_4,ego_trt_69,alt_27
notrecommended,1,8849_4,ego_trt_69,alt_27
notrecommended,1,8848_4,ego_trt_69,alt_27
notrecommended,5,8811_4,ego_trt_69,alt_12
notrecommended,3,8809_4,ego_trt_69,alt_12
notrecommended,1,8808_4,ego_trt_69,alt_12
notrecommended,2,8807_4,ego_trt_69,alt_12
notrecommended,1,8806_4,ego_trt_69,alt_12
notrecommended,2,3057_2,ego_trt_33,alt_51
notrecommended,2,3055_2,ego_trt_33,alt_51
notrecommended,3,3054_2,ego_trt_33,alt_51
notrecommended,5,3053_2,ego_trt_33,alt_51
notrecommended,4,3052_2,ego_trt_33,alt_51
notrecommended,4,3097_2,ego_trt_33,alt_14
notrecommended,5,3096_2,ego_trt_33,alt_14
notrecommended,4,3095_2,ego_trt_33,alt_14
notrecommended,3,3094_2,ego_trt_33,alt_14
notrecommended,1,3093_2,ego_trt_33,alt_14
notrecommended,3,3092_2,ego_trt_33,alt_14
notrecommended,4,3017_2,ego_trt_33,alt_8
notrecommended,5,3016_2,ego_trt_33,alt_8
notrecommended,4,3015_2,ego_trt_33,alt_8
notrecommended,5,3014_2,ego_trt_33,alt_8
notrecommended,5,3013_2,ego_trt_33,alt_8
notrecommended,4,3012_2,ego_trt_33,alt_8
notrecommended,4,2977_2,ego_trt_33,alt_4
notrecommended,5,2976_2,ego_trt_33,alt_4
notrecommended,3,2975_2,ego_trt_33,alt_4
notrecommended,4,2974_2,ego_trt_33,alt_4
notrecommended,3,2973_2,ego_trt_33,alt_4
notrecommended,3,2972_2,ego_trt_33,alt_4
recommended,4,2901_2,ego_trt_33,alt_21
recommended,4,2900_2,ego_trt_33,alt_21
recommended,5,2899_2,ego_trt_33,alt_21
recommended,4,2898_2,ego_trt_33,alt_21
recommended,3,2897_2,ego_trt_33,alt_21
recommended,3,2896_2,ego_trt_33,alt_21
recommended,4,2893_2,ego_trt_33,alt_22
recommended,5,2892_2,ego_trt_33,alt_22
recommended,4,2891_2,ego_trt_33,alt_22
recommended,3,2890_2,ego_trt_33,alt_22
recommended,3,2889_2,ego_trt_33,alt_22
recommended,3,2888_2,ego_trt_33,alt_22
recommended,1,14933_6,ego_trt_101,alt_48
recommended,1,14932_6,ego_trt_101,alt_48
recommended,1,14931_6,ego_trt_101,alt_48
recommended,1,14930_6,ego_trt_101,alt_48
recommended,1,14929_6,ego_trt_101,alt_48
recommended,1,14928_6,ego_trt_101,alt_48
notrecommended,4,14893_6,ego_trt_101,alt_45
notrecommended,1,14892_6,ego_trt_101,alt_45
notrecommended,3,14891_6,ego_trt_101,alt_45
notrecommended,3,14890_6,ego_trt_101,alt_45
notrecommended,2,14889_6,ego_trt_101,alt_45
notrecommended,3,14888_6,ego_trt_101,alt_45
recommended,3,14853_6,ego_trt_101,alt_5
recommended,4,14852_6,ego_trt_101,alt_5
recommended,1,14850_6,ego_trt_101,alt_5
recommended,2,14849_6,ego_trt_101,alt_5
recommended,4,14848_6,ego_trt_101,alt_5
notrecommended,1,14813_6,ego_trt_101,alt_53
notrecommended,3,14812_6,ego_trt_101,alt_53
notrecommended,1,14811_6,ego_trt_101,alt_53
notrecommended,2,14810_6,ego_trt_101,alt_53
notrecommended,3,14809_6,ego_trt_101,alt_53
notrecommended,1,14808_6,ego_trt_101,alt_53
notrecommended,1,14773_6,ego_trt_101,alt_10
notrecommended,1,14772_6,ego_trt_101,alt_10
notrecommended,1,14771_6,ego_trt_101,alt_10
notrecommended,1,14770_6,ego_trt_101,alt_10
notrecommended,1,14769_6,ego_trt_101,alt_10
notrecommended,4,14768_6,ego_trt_101,alt_10
notrecommended,2,14733_6,ego_trt_101,alt_34
notrecommended,3,14732_6,ego_trt_101,alt_34
notrecommended,1,14731_6,ego_trt_101,alt_34
notrecommended,1,14730_6,ego_trt_101,alt_34
notrecommended,1,14729_6,ego_trt_101,alt_34
notrecommended,1,14728_6,ego_trt_101,alt_34
recommended,5,532_1,ego_trt_12,alt_46
recommended,5,531_1,ego_trt_12,alt_46
recommended,5,530_1,ego_trt_12,alt_46
recommended,5,529_1,ego_trt_12,alt_46
recommended,4,528_1,ego_trt_12,alt_46
recommended,5,527_1,ego_trt_12,alt_46
notrecommended,3,492_1,ego_trt_12,alt_28
notrecommended,4,491_1,ego_trt_12,alt_28
notrecommended,5,490_1,ego_trt_12,alt_28
notrecommended,3,489_1,ego_trt_12,alt_28
notrecommended,5,488_1,ego_trt_12,alt_28
notrecommended,5,487_1,ego_trt_12,alt_28
notrecommended,2,452_1,ego_trt_12,alt_41
notrecommended,3,451_1,ego_trt_12,alt_41
notrecommended,4,450_1,ego_trt_12,alt_41
notrecommended,5,449_1,ego_trt_12,alt_41
notrecommended,4,448_1,ego_trt_12,alt_41
notrecommended,5,447_1,ego_trt_12,alt_41
notrecommended,4,400_1,ego_trt_12,alt_23
notrecommended,4,399_1,ego_trt_12,alt_23
notrecommended,3,398_1,ego_trt_12,alt_23
notrecommended,3,397_1,ego_trt_12,alt_23
notrecommended,4,396_1,ego_trt_12,alt_23
notrecommended,5,395_1,ego_trt_12,alt_23
recommended,2,360_1,ego_trt_12,alt_56
recommended,3,359_1,ego_trt_12,alt_56
recommended,2,358_1,ego_trt_12,alt_56
recommended,4,357_1,ego_trt_12,alt_56
recommended,3,356_1,ego_trt_12,alt_56
recommended,2,355_1,ego_trt_12,alt_56
notrecommended,3,318_1,ego_trt_12,alt_18
notrecommended,3,317_1,ego_trt_12,alt_18
notrecommended,3,316_1,ego_trt_12,alt_18
notrecommended,4,315_1,ego_trt_12,alt_18
notrecommended,5,314_1,ego_trt_12,alt_18
notrecommended,3,313_1,ego_trt_12,alt_18
notrecommended,2,540_1,ego_trt_3,alt_46
notrecommended,5,539_1,ego_trt_3,alt_46
notrecommended,1,538_1,ego_trt_3,alt_46
notrecommended,4,537_1,ego_trt_3,alt_46
notrecommended,2,536_1,ego_trt_3,alt_46
notrecommended,5,535_1,ego_trt_3,alt_46
notrecommended,2,500_1,ego_trt_3,alt_28
notrecommended,2,499_1,ego_trt_3,alt_28
notrecommended,3,498_1,ego_trt_3,alt_28
notrecommended,5,497_1,ego_trt_3,alt_28
notrecommended,1,496_1,ego_trt_3,alt_28
notrecommended,4,495_1,ego_trt_3,alt_28
notrecommended,1,460_1,ego_trt_3,alt_41
notrecommended,3,459_1,ego_trt_3,alt_41
notrecommended,1,458_1,ego_trt_3,alt_41
notrecommended,2,457_1,ego_trt_3,alt_41
notrecommended,2,456_1,ego_trt_3,alt_41
notrecommended,1,455_1,ego_trt_3,alt_41
recommended,1,408_1,ego_trt_3,alt_23
recommended,5,407_1,ego_trt_3,alt_23
recommended,2,406_1,ego_trt_3,alt_23
recommended,2,405_1,ego_trt_3,alt_23
recommended,3,404_1,ego_trt_3,alt_23
recommended,3,403_1,ego_trt_3,alt_23
notrecommended,2,368_1,ego_trt_3,alt_56
notrecommended,2,367_1,ego_trt_3,alt_56
notrecommended,5,366_1,ego_trt_3,alt_56
notrecommended,1,365_1,ego_trt_3,alt_56
notrecommended,2,364_1,ego_trt_3,alt_56
notrecommended,1,363_1,ego_trt_3,alt_56
recommended,3,328_1,ego_trt_3,alt_18
recommended,4,327_1,ego_trt_3,alt_18
recommended,2,326_1,ego_trt_3,alt_18
recommended,3,325_1,ego_trt_3,alt_18
recommended,2,324_1,ego_trt_3,alt_18
recommended,4,323_1,ego_trt_3,alt_18
recommended,1,14917_6,ego_trt_102,alt_48
recommended,2,14916_6,ego_trt_102,alt_48
recommended,2,14915_6,ego_trt_102,alt_48
recommended,1,14914_6,ego_trt_102,alt_48
recommended,2,14913_6,ego_trt_102,alt_48
recommended,2,14912_6,ego_trt_102,alt_48
recommended,2,14877_6,ego_trt_102,alt_45
recommended,2,14876_6,ego_trt_102,alt_45
recommended,2,14875_6,ego_trt_102,alt_45
recommended,3,14874_6,ego_trt_102,alt_45
recommended,2,14873_6,ego_trt_102,alt_45
recommended,2,14872_6,ego_trt_102,alt_45
notrecommended,1,14837_6,ego_trt_102,alt_5
notrecommended,2,14835_6,ego_trt_102,alt_5
notrecommended,2,14834_6,ego_trt_102,alt_5
notrecommended,2,14833_6,ego_trt_102,alt_5
notrecommended,2,14832_6,ego_trt_102,alt_5
notrecommended,2,14797_6,ego_trt_102,alt_53
notrecommended,2,14796_6,ego_trt_102,alt_53
notrecommended,2,14795_6,ego_trt_102,alt_53
notrecommended,3,14794_6,ego_trt_102,alt_53
notrecommended,2,14792_6,ego_trt_102,alt_53
notrecommended,3,14757_6,ego_trt_102,alt_10
notrecommended,4,14756_6,ego_trt_102,alt_10
notrecommended,4,14755_6,ego_trt_102,alt_10
notrecommended,4,14754_6,ego_trt_102,alt_10
notrecommended,3,14753_6,ego_trt_102,alt_10
notrecommended,2,14752_6,ego_trt_102,alt_10
notrecommended,5,14717_6,ego_trt_102,alt_34
notrecommended,3,14716_6,ego_trt_102,alt_34
notrecommended,4,14715_6,ego_trt_102,alt_34
notrecommended,4,14714_6,ego_trt_102,alt_34
notrecommended,5,14713_6,ego_trt_102,alt_34
notrecommended,4,14712_6,ego_trt_102,alt_34
notrecommended,4,9013_4,ego_trt_65,alt_32
notrecommended,1,9012_4,ego_trt_65,alt_32
notrecommended,5,9011_4,ego_trt_65,alt_32
notrecommended,2,9010_4,ego_trt_65,alt_32
notrecommended,3,9009_4,ego_trt_65,alt_32
notrecommended,5,9008_4,ego_trt_65,alt_32
recommended,3,8973_4,ego_trt_65,alt_47
recommended,4,8972_4,ego_trt_65,alt_47
recommended,4,8971_4,ego_trt_65,alt_47
recommended,3,8970_4,ego_trt_65,alt_47
recommended,5,8969_4,ego_trt_65,alt_47
recommended,4,8968_4,ego_trt_65,alt_47
notrecommended,2,8933_4,ego_trt_65,alt_44
notrecommended,4,8932_4,ego_trt_65,alt_44
notrecommended,1,8931_4,ego_trt_65,alt_44
notrecommended,1,8930_4,ego_trt_65,alt_44
notrecommended,1,8929_4,ego_trt_65,alt_44
notrecommended,2,8928_4,ego_trt_65,alt_44
recommended,4,8893_4,ego_trt_65,alt_17
recommended,5,8892_4,ego_trt_65,alt_17
recommended,2,8891_4,ego_trt_65,alt_17
recommended,5,8890_4,ego_trt_65,alt_17
recommended,5,8889_4,ego_trt_65,alt_17
recommended,5,8888_4,ego_trt_65,alt_17
notrecommended,5,8853_4,ego_trt_65,alt_27
notrecommended,4,8852_4,ego_trt_65,alt_27
notrecommended,3,8851_4,ego_trt_65,alt_27
notrecommended,5,8850_4,ego_trt_65,alt_27
notrecommended,4,8849_4,ego_trt_65,alt_27
notrecommended,2,8848_4,ego_trt_65,alt_27
notrecommended,1,8811_4,ego_trt_65,alt_12
notrecommended,5,8809_4,ego_trt_65,alt_12
notrecommended,1,8808_4,ego_trt_65,alt_12
notrecommended,1,8807_4,ego_trt_65,alt_12
notrecommended,2,8806_4,ego_trt_65,alt_12
notrecommended,2,12395_5,ego_trt_84,alt_49
notrecommended,3,12394_5,ego_trt_84,alt_49
notrecommended,4,12393_5,ego_trt_84,alt_49
notrecommended,2,12392_5,ego_trt_84,alt_49
notrecommended,2,12391_5,ego_trt_84,alt_49
notrecommended,2,12390_5,ego_trt_84,alt_49
recommended,2,12355_5,ego_trt_84,alt_35
recommended,2,12354_5,ego_trt_84,alt_35
recommended,2,12353_5,ego_trt_84,alt_35
recommended,3,12352_5,ego_trt_84,alt_35
recommended,2,12351_5,ego_trt_84,alt_35
recommended,2,12350_5,ego_trt_84,alt_35
recommended,3,12315_5,ego_trt_84,alt_60
recommended,1,12314_5,ego_trt_84,alt_60
recommended,1,12313_5,ego_trt_84,alt_60
recommended,2,12312_5,ego_trt_84,alt_60
recommended,2,12311_5,ego_trt_84,alt_60
recommended,3,12310_5,ego_trt_84,alt_60
notrecommended,2,12275_5,ego_trt_84,alt_50
notrecommended,3,12274_5,ego_trt_84,alt_50
notrecommended,3,12273_5,ego_trt_84,alt_50
notrecommended,3,12272_5,ego_trt_84,alt_50
notrecommended,4,12271_5,ego_trt_84,alt_50
notrecommended,4,12270_5,ego_trt_84,alt_50
notrecommended,2,12235_5,ego_trt_84,alt_3
notrecommended,2,12234_5,ego_trt_84,alt_3
notrecommended,5,12233_5,ego_trt_84,alt_3
notrecommended,5,12232_5,ego_trt_84,alt_3
notrecommended,2,12231_5,ego_trt_84,alt_3
notrecommended,5,12230_5,ego_trt_84,alt_3
notrecommended,4,12195_5,ego_trt_84,alt_39
notrecommended,3,12194_5,ego_trt_84,alt_39
notrecommended,5,12193_5,ego_trt_84,alt_39
notrecommended,4,12192_5,ego_trt_84,alt_39
notrecommended,2,12191_5,ego_trt_84,alt_39
notrecommended,2,12190_5,ego_trt_84,alt_39
recommended,5,12403_5,ego_trt_86,alt_49
recommended,4,12402_5,ego_trt_86,alt_49
recommended,3,12401_5,ego_trt_86,alt_49
recommended,3,12400_5,ego_trt_86,alt_49
recommended,2,12399_5,ego_trt_86,alt_49
recommended,5,12398_5,ego_trt_86,alt_49
notrecommended,4,12363_5,ego_trt_86,alt_35
notrecommended,3,12362_5,ego_trt_86,alt_35
notrecommended,4,12361_5,ego_trt_86,alt_35
notrecommended,3,12360_5,ego_trt_86,alt_35
notrecommended,4,12359_5,ego_trt_86,alt_35
notrecommended,4,12358_5,ego_trt_86,alt_35
notrecommended,4,12323_5,ego_trt_86,alt_60
notrecommended,4,12322_5,ego_trt_86,alt_60
notrecommended,4,12321_5,ego_trt_86,alt_60
notrecommended,4,12320_5,ego_trt_86,alt_60
notrecommended,3,12319_5,ego_trt_86,alt_60
notrecommended,2,12318_5,ego_trt_86,alt_60
notrecommended,3,12283_5,ego_trt_86,alt_50
notrecommended,4,12282_5,ego_trt_86,alt_50
notrecommended,2,12281_5,ego_trt_86,alt_50
notrecommended,2,12280_5,ego_trt_86,alt_50
notrecommended,3,12279_5,ego_trt_86,alt_50
notrecommended,5,12278_5,ego_trt_86,alt_50
recommended,3,12243_5,ego_trt_86,alt_3
recommended,5,12242_5,ego_trt_86,alt_3
recommended,3,12241_5,ego_trt_86,alt_3
recommended,3,12240_5,ego_trt_86,alt_3
recommended,3,12239_5,ego_trt_86,alt_3
recommended,5,12238_5,ego_trt_86,alt_3
notrecommended,5,12203_5,ego_trt_86,alt_39
notrecommended,4,12202_5,ego_trt_86,alt_39
notrecommended,4,12201_5,ego_trt_86,alt_39
notrecommended,2,12200_5,ego_trt_86,alt_39
notrecommended,5,12199_5,ego_trt_86,alt_39
notrecommended,4,12198_5,ego_trt_86,alt_39
notrecommended,2,5837_3,ego_trt_48,alt_20
notrecommended,3,5836_3,ego_trt_48,alt_20
notrecommended,2,5835_3,ego_trt_48,alt_20
notrecommended,2,5834_3,ego_trt_48,alt_20
notrecommended,4,5833_3,ego_trt_48,alt_20
notrecommended,3,5832_3,ego_trt_48,alt_20
notrecommended,4,5797_3,ego_trt_48,alt_24
notrecommended,3,5796_3,ego_trt_48,alt_24
notrecommended,2,5795_3,ego_trt_48,alt_24
notrecommended,2,5794_3,ego_trt_48,alt_24
notrecommended,3,5793_3,ego_trt_48,alt_24
notrecommended,1,5792_3,ego_trt_48,alt_24
notrecommended,3,5757_3,ego_trt_48,alt_38
notrecommended,4,5756_3,ego_trt_48,alt_38
notrecommended,2,5755_3,ego_trt_48,alt_38
notrecommended,4,5754_3,ego_trt_48,alt_38
notrecommended,3,5753_3,ego_trt_48,alt_38
notrecommended,1,5752_3,ego_trt_48,alt_38
recommended,2,5717_3,ego_trt_48,alt_31
recommended,3,5716_3,ego_trt_48,alt_31
recommended,5,5715_3,ego_trt_48,alt_31
recommended,4,5714_3,ego_trt_48,alt_31
recommended,5,5713_3,ego_trt_48,alt_31
recommended,3,5712_3,ego_trt_48,alt_31
notrecommended,2,5677_3,ego_trt_48,alt_57
notrecommended,4,5676_3,ego_trt_48,alt_57
notrecommended,5,5675_3,ego_trt_48,alt_57
notrecommended,5,5674_3,ego_trt_48,alt_57
notrecommended,4,5673_3,ego_trt_48,alt_57
notrecommended,3,5672_3,ego_trt_48,alt_57
recommended,2,5635_3,ego_trt_48,alt_52
recommended,2,5634_3,ego_trt_48,alt_52
recommended,3,5633_3,ego_trt_48,alt_52
recommended,2,5632_3,ego_trt_48,alt_52
recommended,4,5631_3,ego_trt_48,alt_52
recommended,2,5630_3,ego_trt_48,alt_52
recommended,3,14917_6,ego_trt_99,alt_48
recommended,4,14916_6,ego_trt_99,alt_48
recommended,3,14915_6,ego_trt_99,alt_48
recommended,3,14914_6,ego_trt_99,alt_48
recommended,3,14913_6,ego_trt_99,alt_48
recommended,4,14912_6,ego_trt_99,alt_48
recommended,5,14877_6,ego_trt_99,alt_45
recommended,5,14876_6,ego_trt_99,alt_45
recommended,3,14875_6,ego_trt_99,alt_45
recommended,4,14874_6,ego_trt_99,alt_45
recommended,3,14873_6,ego_trt_99,alt_45
recommended,3,14872_6,ego_trt_99,alt_45
notrecommended,3,14837_6,ego_trt_99,alt_5
notrecommended,3,14835_6,ego_trt_99,alt_5
notrecommended,2,14834_6,ego_trt_99,alt_5
notrecommended,3,14833_6,ego_trt_99,alt_5
notrecommended,3,14832_6,ego_trt_99,alt_5
notrecommended,3,14797_6,ego_trt_99,alt_53
notrecommended,3,14796_6,ego_trt_99,alt_53
notrecommended,5,14795_6,ego_trt_99,alt_53
notrecommended,1,14794_6,ego_trt_99,alt_53
notrecommended,3,14792_6,ego_trt_99,alt_53
notrecommended,3,14757_6,ego_trt_99,alt_10
notrecommended,4,14756_6,ego_trt_99,alt_10
notrecommended,5,14755_6,ego_trt_99,alt_10
notrecommended,3,14754_6,ego_trt_99,alt_10
notrecommended,1,14753_6,ego_trt_99,alt_10
notrecommended,3,14752_6,ego_trt_99,alt_10
notrecommended,5,14717_6,ego_trt_99,alt_34
notrecommended,3,14716_6,ego_trt_99,alt_34
notrecommended,3,14715_6,ego_trt_99,alt_34
notrecommended,5,14714_6,ego_trt_99,alt_34
notrecommended,2,14713_6,ego_trt_99,alt_34
notrecommended,4,14712_6,ego_trt_99,alt_34
recommended,4,532_1,ego_trt_2,alt_46
recommended,4,531_1,ego_trt_2,alt_46
recommended,3,530_1,ego_trt_2,alt_46
recommended,2,529_1,ego_trt_2,alt_46
recommended,4,528_1,ego_trt_2,alt_46
recommended,3,527_1,ego_trt_2,alt_46
notrecommended,1,492_1,ego_trt_2,alt_28
notrecommended,3,491_1,ego_trt_2,alt_28
notrecommended,2,490_1,ego_trt_2,alt_28
notrecommended,2,489_1,ego_trt_2,alt_28
notrecommended,3,488_1,ego_trt_2,alt_28
notrecommended,4,487_1,ego_trt_2,alt_28
notrecommended,2,452_1,ego_trt_2,alt_41
notrecommended,3,451_1,ego_trt_2,alt_41
notrecommended,4,450_1,ego_trt_2,alt_41
notrecommended,3,449_1,ego_trt_2,alt_41
notrecommended,4,448_1,ego_trt_2,alt_41
notrecommended,3,447_1,ego_trt_2,alt_41
notrecommended,4,400_1,ego_trt_2,alt_23
notrecommended,3,399_1,ego_trt_2,alt_23
notrecommended,2,398_1,ego_trt_2,alt_23
notrecommended,3,397_1,ego_trt_2,alt_23
notrecommended,1,396_1,ego_trt_2,alt_23
notrecommended,2,395_1,ego_trt_2,alt_23
recommended,4,360_1,ego_trt_2,alt_56
recommended,4,359_1,ego_trt_2,alt_56
